field,row,tree,yplant,year,month,nb_bunch,nb_fr,nb_abfr,Sent_later?
052,22,5,1997,2022,2,2,23,,
052,22,6,1997,2022,2,1,7,,
052,22,7,1997,2022,2,2,15,,
052,22,9,1997,2022,2,0,0,,
052,22,11,1997,2022,2,2,0,,
052,22,12,1997,2022,2,2,16,,
052,22,16,1997,2022,2,2,25,,
052,22,17,1997,2022,2,1,9,,
052,22,18,1997,2022,2,0,0,,
052,22,19,1997,2022,2,0,0,,
052,22,20,1997,2022,2,1,5,,
052,22,21,1997,2022,2,1,9,,
052,22,22,1997,2022,2,3,30,,
052,22,23,1997,2022,2,3,33,,
052,22,25,1997,2022,2,0,0,,
052,23,1,1997,2022,2,0,0,,
052,23,2,1997,2022,2,0,0,,
052,23,4,1997,2022,2,0,0,,
052,23,5,1997,2022,2,1,8,,
052,23,7,1997,2022,2,0,0,,
052,23,8,1997,2022,2,1,1,,
052,23,9,1997,2022,2,1,3,,
052,23,10,1997,2022,2,1,5,,
052,23,11,1997,2022,2,2,10,,
052,23,12,1997,2022,2,4,72,,
052,23,16,1997,2022,2,2,18,,
052,23,17,1997,2022,2,3,33,,
052,23,18,1997,2022,2,0,0,,
052,23,19,1997,2022,2,0,0,,
052,23,20,1997,2022,2,0,0,,
052,23,21,1997,2022,2,0,0,,
052,23,22,1997,2022,2,1,5,,
052,23,23,1997,2022,2,1,7,,
052,23,25,1997,2022,2,1,6,,
052,23,26,1997,2022,2,0,0,,
052,24,1,1997,2022,2,0,0,,
052,24,2,1997,2022,2,1,2,,
052,24,4,1997,2022,2,0,0,,
052,24,5,1997,2022,2,0,0,,
052,24,6,1997,2022,2,0,0,,
052,24,7,1997,2022,2,1,3,,
052,24,10,1997,2022,2,1,3,,
052,24,17,1997,2022,2,2,13,,
052,24,18,1997,2022,2,2,10,,
052,24,19,1997,2022,2,1,1,,
052,24,20,1997,2022,2,0,0,,
052,24,21,1997,2022,2,1,2,,
052,24,22,1997,2022,2,2,13,,
052,24,23,1997,2022,2,1,8,,
052,24,25,1997,2022,2,0,0,,
052,24,26,1997,2022,2,1,3,,
052,25,1,1997,2022,2,0,0,,
052,25,2,1997,2022,2,1,6,,
052,25,3,1997,2022,2,1,15,,
052,25,4,1997,2022,2,1,10,,
052,25,5,1997,2022,2,1,7,,
052,25,6,1997,2022,2,1,7,,
052,25,7,1997,2022,2,2,40,,
052,25,8,1997,2022,2,1,3,,
052,25,9,1997,2022,2,1,5,,
052,25,10,1997,2022,2,0,0,,
052,25,11,1997,2022,2,0,0,,
052,25,12,1997,2022,2,0,0,,
052,25,13,1997,2022,2,1,5,,
052,25,14,1997,2022,2,1,3,,
052,25,15,1997,2022,2,0,0,,
052,25,16,1997,2022,2,1,1,,
052,25,17,1997,2022,2,0,0,,
052,25,20,1997,2022,2,1,4,,
052,25,21,1997,2022,2,2,16,,
052,25,22,1997,2022,2,0,0,,
052,25,23,1997,2022,2,2,29,,
052,25,24,1997,2022,2,2,21,,
052,25,25,1997,2022,2,1,14,,
052,26,1,1997,2022,2,2,24,,
052,26,2,1997,2022,2,1,12,,
052,26,3,1997,2022,2,1,5,,
052,26,4,1997,2022,2,1,9,,
052,26,5,1997,2022,2,1,10,,
052,26,6,1997,2022,2,1,1,,
052,26,7,1997,2022,2,2,23,,
052,26,8,1997,2022,2,1,4,,
052,26,9,1997,2022,2,1,10,,
052,26,10,1997,2022,2,1,10,,
052,26,11,1997,2022,2,0,0,,
052,26,13,1997,2022,2,1,2,,
052,26,15,1997,2022,2,2,15,,
052,26,16,1997,2022,2,1,13,,
052,26,17,1997,2022,2,1,12,,
052,26,18,1997,2022,2,1,5,,
052,26,19,1997,2022,2,1,12,,
052,26,20,1997,2022,2,2,19,,
052,26,21,1997,2022,2,1,1,,
052,26,22,1997,2022,2,0,0,,
052,26,23,1997,2022,2,1,6,,
052,26,24,1997,2022,2,0,0,,
052,26,25,1997,2022,2,2,20,,
052,27,1,1997,2022,2,0,0,,
052,27,2,1997,2022,2,1,10,,
052,27,3,1997,2022,2,1,3,,
052,27,4,1997,2022,2,1,3,,
052,27,5,1997,2022,2,0,0,,
052,27,6,1997,2022,2,0,0,,
052,27,8,1997,2022,2,0,0,,
052,27,10,1997,2022,2,1,10,,
052,27,11,1997,2022,2,0,0,,
052,27,13,1997,2022,2,0,0,,
052,27,15,1997,2022,2,1,10,,
052,27,16,1997,2022,2,1,8,,
052,27,17,1997,2022,2,1,6,,
052,27,18,1997,2022,2,2,18,,
052,27,19,1997,2022,2,0,0,,
052,27,21,1997,2022,2,1,10,,
052,27,22,1997,2022,2,1,12,,
052,27,23,1997,2022,2,2,20,,
052,27,24,1997,2022,2,3,38,,
052,28,1,1997,2022,2,1,4,,
052,28,2,1997,2022,2,1,11,,
052,28,3,1997,2022,2,1,4,,
052,28,4,1997,2022,2,1,13,,
052,28,5,1997,2022,2,0,0,,
052,28,6,1997,2022,2,1,5,,
052,28,7,1997,2022,2,1,11,,
052,28,8,1997,2022,2,1,11,,
052,28,9,1997,2022,2,0,0,,
052,28,10,1997,2022,2,0,0,,
052,28,13,1997,2022,2,2,18,,
052,28,14,1997,2022,2,2,17,,
052,28,16,1997,2022,2,0,0,,
052,28,17,1997,2022,2,1,3,,
052,28,18,1997,2022,2,1,1,,
052,28,19,1997,2022,2,1,13,,
052,28,20,1997,2022,2,1,13,,
052,28,21,1997,2022,2,2,25,,
052,28,22,1997,2022,2,1,4,,
052,28,25,1997,2022,2,3,59,,
052,29,1,1997,2022,2,0,0,,
052,29,2,1997,2022,2,1,12,,
052,29,5,1997,2022,2,2,25,,
052,29,7,1997,2022,2,2,16,,
052,29,8,1997,2022,2,1,8,,
052,29,9,1997,2022,2,1,13,,
052,29,10,1997,2022,2,2,25,,
052,29,11,1997,2022,2,2,23,,
052,29,12,1997,2022,2,2,23,,
052,29,16,1997,2022,2,0,0,,
052,29,18,1997,2022,2,1,10,,
052,29,19,1997,2022,2,0,0,,
052,29,20,1997,2022,2,1,12,,
052,29,21,1997,2022,2,1,2,,
052,29,22,1997,2022,2,2,20,,
052,29,24,1997,2022,2,0,0,,
052,29,25,1997,2022,2,0,0,,
052,30,1,1997,2022,2,2,23,,
052,30,3,1997,2022,2,0,0,,
052,30,4,1997,2022,2,1,14,,
052,30,5,1997,2022,2,1,11,,
052,30,9,1997,2022,2,1,11,,
052,30,11,1997,2022,2,1,2,,
052,30,17,1997,2022,2,2,22,,
052,30,18,1997,2022,2,1,6,,
052,30,19,1997,2022,2,1,10,,
052,30,21,1997,2022,2,2,31,,
052,30,22,1997,2022,2,1,11,,
052,30,23,1997,2022,2,3,30,,
052,30,24,1997,2022,2,1,5,,
052,30,25,1997,2022,2,1,7,,
052,31,1,1997,2022,2,1,12,,
052,31,3,1997,2022,2,0,0,,
052,31,4,1997,2022,2,1,15,,
052,31,6,1997,2022,2,1,10,,
052,31,10,1997,2022,2,0,0,,
052,31,11,1997,2022,2,0,0,,
052,31,13,1997,2022,2,0,0,,
052,31,16,1997,2022,2,0,0,,
052,31,17,1997,2022,2,1,6,,
052,31,18,1997,2022,2,1,3,,
052,31,19,1997,2022,2,1,10,,Sent_later
052,31,20,1997,2022,2,1,5,,
052,31,21,1997,2022,2,0,0,,
052,31,22,1997,2022,2,0,0,,
052,31,24,1997,2022,2,0,0,,
052,31,25,1997,2022,2,3,3,,
052,32,2,1997,2022,2,2,22,,
052,32,3,1997,2022,2,0,0,,
052,32,4,1997,2022,2,1,10,,
052,32,5,1997,2022,2,1,6,,
052,32,6,1997,2022,2,1,6,,
052,32,7,1997,2022,2,0,0,,
052,32,8,1997,2022,2,1,2,,
052,32,9,1997,2022,2,1,3,,
052,32,10,1997,2022,2,0,0,,
052,32,11,1997,2022,2,1,6,,
052,32,12,1997,2022,2,0,0,,
052,32,13,1997,2022,2,0,0,,
052,32,14,1997,2022,2,2,25,,
052,32,15,1997,2022,2,0,0,,
052,32,16,1997,2022,2,1,2,,
052,32,17,1997,2022,2,0,0,,
052,32,18,1997,2022,2,1,5,,
052,32,19,1997,2022,2,0,0,,
052,32,20,1997,2022,2,2,20,,
052,32,21,1997,2022,2,1,6,,
052,32,22,1997,2022,2,1,12,,
052,32,23,1997,2022,2,3,30,,
052,32,24,1997,2022,2,3,35,,
052,32,25,1997,2022,2,0,0,,
052,33,1,1997,2022,2,2,11,,
052,33,2,1997,2022,2,2,15,,
052,33,3,1997,2022,2,2,22,,
052,33,4,1997,2022,2,0,0,,
052,33,5,1997,2022,2,0,0,,
052,33,6,1997,2022,2,3,35,,
052,33,8,1997,2022,2,1,2,,
052,33,9,1997,2022,2,1,2,,
052,33,10,1997,2022,2,2,20,,
052,33,11,1997,2022,2,1,9,,
052,33,12,1997,2022,2,2,21,,
052,33,13,1997,2022,2,1,4,,
052,33,14,1997,2022,2,2,21,,
052,33,15,1997,2022,2,3,34,,
052,33,16,1997,2022,2,2,14,,
052,33,17,1997,2022,2,2,24,,
052,33,18,1997,2022,2,2,27,,
052,33,19,1997,2022,2,2,10,,
052,33,20,1997,2022,2,4,77,,
052,33,22,1997,2022,2,0,0,,
052,33,23,1997,2022,2,0,0,,
052,34,1,1997,2022,2,1,4,,
052,34,2,1997,2022,2,1,9,,
052,34,3,1997,2022,2,2,15,,
052,34,4,1997,2022,2,2,13,,
052,34,5,1997,2022,2,0,0,,
052,34,6,1997,2022,2,0,0,,
052,34,7,1997,2022,2,2,23,,
052,34,8,1997,2022,2,3,31,,
052,34,9,1997,2022,2,0,0,,
052,34,10,1997,2022,2,1,1,,
052,34,11,1997,2022,2,0,0,,
052,34,12,1997,2022,2,1,2,,
052,34,13,1997,2022,2,1,1,,
052,34,14,1997,2022,2,2,14,,
052,34,15,1997,2022,2,2,21,,
052,34,16,1997,2022,2,1,4,,
052,34,17,1997,2022,2,2,12,,
052,34,18,1997,2022,2,2,22,,
052,34,19,1997,2022,2,2,17,,
052,34,20,1997,2022,2,2,15,,
052,34,21,1997,2022,2,0,0,,
052,34,22,1997,2022,2,1,5,,
052,34,23,1997,2022,2,2,17,,
052,34,24,1997,2022,2,2,20,,
052,35,2,1997,2022,2,1,2,,
052,35,3,1997,2022,2,1,7,,
052,35,4,1997,2022,2,1,4,,
052,35,6,1997,2022,2,1,3,,
052,35,7,1997,2022,2,2,26,,
052,35,8,1997,2022,2,1,6,,
052,35,9,1997,2022,2,2,12,,
052,35,11,1997,2022,2,1,2,,
052,35,12,1997,2022,2,1,6,,
052,35,13,1997,2022,2,0,0,,
052,35,14,1997,2022,2,0,0,,
052,35,15,1997,2022,2,2,15,,
052,35,16,1997,2022,2,2,14,,
052,35,17,1997,2022,2,0,0,,
052,35,18,1997,2022,2,2,10,,
052,35,19,1997,2022,2,2,13,,
052,35,21,1997,2022,2,2,23,,
052,35,22,1997,2022,2,2,28,,
052,35,24,1997,2022,2,2,24,,
052,35,25,1997,2022,2,2,1,,
052,36,1,1997,2022,2,2,11,,
052,36,2,1997,2022,2,2,21,,
052,36,3,1997,2022,2,2,10,,
052,36,4,1997,2022,2,0,0,,
052,36,6,1997,2022,2,0,0,,
052,36,7,1997,2022,2,3,36,,
052,36,8,1997,2022,2,2,21,,
052,36,9,1997,2022,2,2,16,,
052,36,10,1997,2022,2,0,0,,
052,36,11,1997,2022,2,2,23,,
052,36,12,1997,2022,2,0,0,,
052,36,13,1997,2022,2,2,12,,
052,36,14,1997,2022,2,0,0,,
052,36,16,1997,2022,2,0,0,,
052,36,18,1997,2022,2,2,13,,
052,36,19,1997,2022,2,1,2,,
052,36,20,1997,2022,2,4,42,,
052,36,22,1997,2022,2,2,16,,
052,36,24,1997,2022,2,4,42,,
052,37,2,1997,2022,2,2,23,,
052,37,3,1997,2022,2,0,0,,
052,37,4,1997,2022,2,0,0,,
052,37,5,1997,2022,2,0,0,,
052,37,6,1997,2022,2,1,2,,
052,37,7,1997,2022,2,1,5,,
052,37,8,1997,2022,2,1,2,,
052,37,9,1997,2022,2,0,0,,
052,37,10,1997,2022,2,0,0,,
052,37,11,1997,2022,2,1,10,,
052,37,12,1997,2022,2,0,0,,
052,37,13,1997,2022,2,0,0,,
052,37,14,1997,2022,2,3,40,,
052,37,15,1997,2022,2,0,0,,
052,37,16,1997,2022,2,1,10,,
052,37,18,1997,2022,2,1,11,,
052,37,19,1997,2022,2,2,16,,
052,37,20,1997,2022,2,1,6,,
052,37,21,1997,2022,2,0,0,,
052,37,22,1997,2022,2,1,10,,
052,37,23,1997,2022,2,0,0,,
052,37,24,1997,2022,2,1,10,,
052,37,25,1997,2022,2,0,0,,
052,38,2,1997,2022,2,2,20,,
052,38,3,1997,2022,2,2,18,,
052,38,4,1997,2022,2,1,3,,
052,38,5,1997,2022,2,1,10,,
052,38,6,1997,2022,2,3,20,,
052,38,7,1997,2022,2,2,20,,
052,38,8,1997,2022,2,1,4,,
052,38,9,1997,2022,2,2,16,,
052,38,10,1997,2022,2,1,15,,
052,38,11,1997,2022,2,0,0,,
052,38,12,1997,2022,2,2,20,,
052,38,13,1997,2022,2,1,12,,
052,38,14,1997,2022,2,2,28,,
052,38,15,1997,2022,2,0,0,,
052,38,16,1997,2022,2,0,0,,
052,38,17,1997,2022,2,1,8,,
052,38,18,1997,2022,2,1,10,,
052,38,19,1997,2022,2,1,10,,
052,38,20,1997,2022,2,1,10,,
052,38,21,1997,2022,2,1,7,,
052,38,22,1997,2022,2,2,16,,
052,38,23,1997,2022,2,2,17,,
052,38,24,1997,2022,2,3,42,,
052,38,25,1997,2022,2,0,0,,
052,39,1,1997,2022,2,2,15,,
052,39,2,1997,2022,2,2,18,,
052,39,3,1997,2022,2,1,3,,
052,39,4,1997,2022,2,2,20,,
052,39,5,1997,2022,2,1,10,,
052,39,6,1997,2022,2,1,7,,
052,39,7,1997,2022,2,1,5,,
052,39,9,1997,2022,2,2,20,,
052,39,10,1997,2022,2,0,0,,
052,39,11,1997,2022,2,1,8,,
052,39,12,1997,2022,2,0,0,,
052,39,13,1997,2022,2,2,20,,
052,39,14,1997,2022,2,1,2,,
052,39,15,1997,2022,2,0,0,,
052,39,16,1997,2022,2,2,16,,
052,39,17,1997,2022,2,1,7,,
052,39,18,1997,2022,2,2,23,,
052,39,19,1997,2022,2,0,0,,
052,39,20,1997,2022,2,1,10,,
052,39,21,1997,2022,2,0,0,,
052,39,23,1997,2022,2,1,3,,
052,39,24,1997,2022,2,2,20,,
052,40,1,1997,2022,2,0,0,,
052,40,2,1997,2022,2,0,0,,
052,40,3,1997,2022,2,1,5,,
052,40,4,1997,2022,2,1,3,,
052,40,5,1997,2022,2,0,0,,
052,40,6,1997,2022,2,0,0,,
052,40,8,1997,2022,2,1,6,,
052,40,9,1997,2022,2,1,8,,
052,40,11,1997,2022,2,2,20,,
052,40,12,1997,2022,2,1,7,,
052,40,13,1997,2022,2,1,5,,
052,40,14,1997,2022,2,1,7,,
052,40,15,1997,2022,2,2,20,,
052,40,16,1997,2022,2,0,0,,
052,40,18,1997,2022,2,1,3,,
052,40,19,1997,2022,2,2,15,,
052,40,20,1997,2022,2,1,6,,
052,40,21,1997,2022,2,3,50,,
052,40,22,1997,2022,2,0,0,,
052,40,23,1997,2022,2,1,13,,
052,40,24,1997,2022,2,3,30,,
052,40,25,1997,2022,2,3,44,,
052,41,1,1997,2022,2,3,30,,
052,41,2,1997,2022,2,2,13,,
052,41,3,1997,2022,2,1,9,,
052,41,4,1997,2022,2,1,2,,
052,41,5,1997,2022,2,1,1,,
052,41,6,1997,2022,2,0,0,,
052,41,7,1997,2022,2,0,0,,
052,41,9,1997,2022,2,2,20,,
052,41,10,1997,2022,2,0,0,,
052,41,11,1997,2022,2,0,0,,
052,41,12,1997,2022,2,0,0,,
052,41,13,1997,2022,2,2,11,,
052,41,14,1997,2022,2,2,13,,
052,41,15,1997,2022,2,2,15,,
052,41,16,1997,2022,2,0,0,,
052,41,17,1997,2022,2,2,18,,
052,41,18,1997,2022,2,2,13,,
052,41,19,1997,2022,2,1,5,,
052,41,20,1997,2022,2,2,11,,
052,41,21,1997,2022,2,2,20,,
052,41,22,1997,2022,2,0,0,,
052,41,23,1997,2022,2,0,0,,
052,41,24,1997,2022,2,0,0,,
052,41,25,1997,2022,2,3,39,,
052,42,1,1997,2022,2,1,5,,
052,42,2,1997,2022,2,1,2,,
052,42,3,1997,2022,2,1,6,,
052,42,4,1997,2022,2,0,0,,
052,42,5,1997,2022,2,2,17,,
052,42,6,1997,2022,2,2,11,,
052,42,7,1997,2022,2,1,4,,
052,42,8,1997,2022,2,1,1,,
052,42,11,1997,2022,2,2,18,,
052,42,12,1997,2022,2,1,8,,
052,42,13,1997,2022,2,2,23,,
052,42,14,1997,2022,2,1,8,,
052,42,15,1997,2022,2,2,15,,
052,42,16,1997,2022,2,0,0,,
052,42,17,1997,2022,2,1,4,,
052,42,18,1997,2022,2,0,0,,
052,42,19,1997,2022,2,1,2,,
052,42,20,1997,2022,2,0,0,,
052,42,21,1997,2022,2,1,1,,
052,42,22,1997,2022,2,1,7,,
052,42,23,1997,2022,2,0,0,,
052,42,24,1997,2022,2,2,20,,
052,43,1,1997,2022,2,4,40,,
052,43,2,1997,2022,2,1,1,,
052,43,3,1997,2022,2,2,13,,
052,43,4,1997,2022,2,0,0,,
052,43,5,1997,2022,2,4,48,,
052,43,6,1997,2022,2,1,4,,
052,43,7,1997,2022,2,1,1,,
052,43,9,1997,2022,2,2,19,,
052,43,10,1997,2022,2,4,40,,
052,43,11,1997,2022,2,1,3,,
052,43,12,1997,2022,2,2,24,,
052,43,13,1997,2022,2,1,3,,
052,43,14,1997,2022,2,0,0,,
052,43,15,1997,2022,2,1,6,,
052,43,16,1997,2022,2,2,20,,
052,43,17,1997,2022,2,1,7,,
052,43,18,1997,2022,2,2,13,,
052,43,19,1997,2022,2,2,10,,
052,43,20,1997,2022,2,2,13,,
052,43,21,1997,2022,2,0,0,,
052,43,22,1997,2022,2,0,0,,
052,43,24,1997,2022,2,4,75,,
052,44,1,1997,2022,2,1,1,,
052,44,2,1997,2022,2,1,1,,
052,44,3,1997,2022,2,1,6,,
052,44,4,1997,2022,2,2,14,,
052,44,5,1997,2022,2,3,35,,
052,44,6,1997,2022,2,2,25,,
052,44,7,1997,2022,2,0,0,,
052,44,8,1997,2022,2,4,50,,
052,44,9,1997,2022,2,0,0,,
052,44,10,1997,2022,2,1,8,,
052,44,11,1997,2022,2,2,18,,
052,44,12,1997,2022,2,1,2,,
052,44,13,1997,2022,2,1,7,,
052,44,14,1997,2022,2,2,15,,
052,44,15,1997,2022,2,2,16,,
052,44,16,1997,2022,2,1,4,,
052,44,17,1997,2022,2,4,45,,
052,44,18,1997,2022,2,4,45,,
052,44,19,1997,2022,2,1,7,,
052,44,20,1997,2022,2,1,2,,
052,44,21,1997,2022,2,2,14,,
052,44,22,1997,2022,2,1,8,,
052,44,23,1997,2022,2,2,25,,
052,44,24,1997,2022,2,1,6,,
052,44,25,1997,2022,2,4,55,,
052,45,1,1997,2022,2,1,3,,
052,45,2,1997,2022,2,2,18,,
052,45,3,1997,2022,2,0,0,,
052,45,4,1997,2022,2,1,8,,
052,45,5,1997,2022,2,1,7,,
052,45,6,1997,2022,2,0,0,,
052,45,7,1997,2022,2,0,0,,
052,45,8,1997,2022,2,1,8,,
052,45,9,1997,2022,2,2,20,,
052,45,10,1997,2022,2,2,16,,
052,45,11,1997,2022,2,0,0,,
052,45,12,1997,2022,2,1,5,,
052,45,13,1997,2022,2,0,0,,
052,45,14,1997,2022,2,1,13,,
052,45,15,1997,2022,2,0,0,,
052,45,16,1997,2022,2,1,15,,
052,45,17,1997,2022,2,0,0,,
052,45,18,1997,2022,2,2,18,,
052,45,19,1997,2022,2,1,14,,
052,45,20,1997,2022,2,0,0,,
052,45,21,1997,2022,2,1,5,,
052,45,22,1997,2022,2,3,35,,
052,45,23,1997,2022,2,1,13,,
052,46,1,1997,2022,2,2,27,,
052,46,2,1997,2022,2,2,24,,
052,46,3,1997,2022,2,2,34,,
052,46,4,1997,2022,2,2,15,,
052,46,5,1997,2022,2,0,0,,
052,46,6,1997,2022,2,0,0,,
052,46,9,1997,2022,2,1,12,,
052,46,10,1997,2022,2,1,3,,
052,46,11,1997,2022,2,2,20,,
052,46,12,1997,2022,2,1,4,,
052,46,13,1997,2022,2,0,0,,
052,46,14,1997,2022,2,2,22,,
052,46,15,1997,2022,2,2,21,,
052,46,16,1997,2022,2,1,13,,
052,46,17,1997,2022,2,1,1,,
052,46,18,1997,2022,2,1,12,,
052,46,19,1997,2022,2,2,15,,
052,46,20,1997,2022,2,1,3,,
052,46,21,1997,2022,2,1,13,,
052,46,22,1997,2022,2,1,12,,
052,46,23,1997,2022,2,3,44,,
052,47,1,1997,2022,2,0,0,,
052,47,2,1997,2022,2,4,52,,
052,47,3,1997,2022,2,2,13,,
052,47,4,1997,2022,2,1,5,,
052,47,5,1997,2022,2,0,0,,
052,47,6,1997,2022,2,0,0,,
052,47,7,1997,2022,2,1,4,,
052,47,8,1997,2022,2,0,0,,
052,47,9,1997,2022,2,2,30,,
052,47,10,1997,2022,2,2,22,,
052,47,11,1997,2022,2,2,30,,
052,47,12,1997,2022,2,1,13,,
052,47,13,1997,2022,2,3,28,,
052,47,14,1997,2022,2,1,15,,
052,47,15,1997,2022,2,3,30,,
052,47,16,1997,2022,2,1,6,,
052,47,18,1997,2022,2,1,1,,
052,47,19,1997,2022,2,1,4,,
052,47,20,1997,2022,2,0,0,,
052,47,21,1997,2022,2,0,0,,
052,47,22,1997,2022,2,3,35,,
052,47,23,1997,2022,2,4,65,,
052,47,24,1997,2022,2,0,0,,
052,48,2,1997,2022,2,1,3,,
052,48,3,1997,2022,2,0,0,,
052,48,4,1997,2022,2,2,24,,
052,48,6,1997,2022,2,1,4,,
052,48,7,1997,2022,2,0,0,,
052,48,8,1997,2022,2,1,15,,
052,48,9,1997,2022,2,0,0,,
052,48,10,1997,2022,2,1,1,,
052,48,11,1997,2022,2,2,19,,
052,48,12,1997,2022,2,2,20,,
052,48,13,1997,2022,2,0,0,,
052,48,14,1997,2022,2,1,10,,
052,48,15,1997,2022,2,1,3,,
052,48,17,1997,2022,2,2,26,,
052,48,18,1997,2022,2,1,10,,
052,48,19,1997,2022,2,4,61,,
052,48,20,1997,2022,2,3,42,,
052,48,22,1997,2022,2,1,8,,
052,48,23,1997,2022,2,1,14,,
052,49,1,1997,2022,2,1,6,,
052,49,2,1997,2022,2,0,0,,
052,49,3,1997,2022,2,0,0,,
052,49,7,1997,2022,2,2,20,,
052,49,8,1997,2022,2,0,0,,
052,49,9,1997,2022,2,2,20,,
052,49,10,1997,2022,2,0,0,,
052,49,13,1997,2022,2,1,12,,
052,49,14,1997,2022,2,0,0,,
052,49,17,1997,2022,2,1,4,,
052,49,18,1997,2022,2,0,0,,
052,49,19,1997,2022,2,1,8,,
052,49,20,1997,2022,2,1,3,,
052,49,21,1997,2022,2,0,0,,
052,49,22,1997,2022,2,1,3,,
052,49,23,1997,2022,2,1,4,,
052,49,24,1997,2022,2,0,0,,
052,49,25,1997,2022,2,0,0,,
052,1,1,1997,2022,4,0,0,,
052,1,2,1997,2022,4,0,0,,
052,1,3,1997,2022,4,1,1,,
052,1,4,1997,2022,4,1,10,,
052,1,5,1997,2022,4,0,0,,
052,1,6,1997,2022,4,0,0,,
052,1,8,1997,2022,4,0,0,,
052,1,9,1997,2022,4,0,0,,
052,1,10,1997,2022,4,1,12,,
052,1,11,1997,2022,4,1,10,,
052,1,12,1997,2022,4,1,6,,
052,1,13,1997,2022,4,0,0,,
052,1,14,1997,2022,4,0,0,,
052,1,15,1997,2022,4,1,6,,
052,1,17,1997,2022,4,0,0,,
052,1,18,1997,2022,4,0,0,,
052,1,19,1997,2022,4,0,0,,
052,1,20,1997,2022,4,0,0,,
052,1,21,1997,2022,4,1,5,,
052,1,22,1997,2022,4,0,0,,
052,1,23,1997,2022,4,0,0,,
052,1,24,1997,2022,4,0,0,,
052,1,25,1997,2022,4,0,0,,
052,1,26,1997,2022,4,0,0,,
052,2,1,1997,2022,4,0,0,,
052,2,2,1997,2022,4,0,0,,
052,2,3,1997,2022,4,0,0,,
052,2,4,1997,2022,4,0,0,,
052,2,5,1997,2022,4,0,0,,
052,2,6,1997,2022,4,0,0,,
052,2,7,1997,2022,4,1,5,,
052,2,8,1997,2022,4,0,0,,
052,2,9,1997,2022,4,0,0,,
052,2,10,1997,2022,4,1,8,,
052,2,11,1997,2022,4,1,10,,
052,2,12,1997,2022,4,1,10,,
052,2,13,1997,2022,4,1,2,,
052,2,15,1997,2022,4,0,0,,
052,2,17,1997,2022,4,1,5,,
052,2,18,1997,2022,4,2,14,,
052,2,19,1997,2022,4,0,0,,
052,2,23,1997,2022,4,0,0,,
052,2,24,1997,2022,4,0,0,,
052,2,25,1997,2022,4,0,0,,
052,2,26,1997,2022,4,0,0,,
052,3,1,1997,2022,4,0,0,,
052,3,2,1997,2022,4,0,0,,
052,3,3,1997,2022,4,0,0,,
052,3,4,1997,2022,4,1,2,,
052,3,5,1997,2022,4,0,0,,
052,3,6,1997,2022,4,0,0,,
052,3,7,1997,2022,4,1,5,,
052,3,8,1997,2022,4,1,12,,
052,3,9,1997,2022,4,1,3,,
052,3,10,1997,2022,4,0,0,,
052,3,11,1997,2022,4,1,4,,
052,3,12,1997,2022,4,1,3,,
052,3,13,1997,2022,4,0,0,,
052,3,14,1997,2022,4,0,0,,
052,3,15,1997,2022,4,0,0,,
052,3,16,1997,2022,4,1,2,,
052,3,17,1997,2022,4,1,3,,
052,3,18,1997,2022,4,1,5,,
052,3,19,1997,2022,4,0,0,,
052,3,20,1997,2022,4,0,0,,
052,3,21,1997,2022,4,1,3,,
052,3,22,1997,2022,4,1,10,,
052,3,24,1997,2022,4,0,0,,
052,3,25,1997,2022,4,1,5,,
052,3,26,1997,2022,4,1,2,,
052,4,1,1997,2022,4,0,0,,
052,4,2,1997,2022,4,1,4,,
052,4,3,1997,2022,4,0,0,,
052,4,5,1997,2022,4,0,0,,
052,4,6,1997,2022,4,1,3,,
052,4,7,1997,2022,4,1,10,,
052,4,8,1997,2022,4,1,1,,
052,4,9,1997,2022,4,1,10,,
052,4,10,1997,2022,4,2,20,,
052,4,12,1997,2022,4,2,20,,
052,4,13,1997,2022,4,1,2,,
052,4,15,1997,2022,4,0,0,,
052,4,17,1997,2022,4,1,5,,
052,4,18,1997,2022,4,0,0,,
052,4,19,1997,2022,4,0,0,,
052,4,20,1997,2022,4,0,0,,
052,4,21,1997,2022,4,1,5,,
052,4,22,1997,2022,4,1,3,,
052,4,23,1997,2022,4,1,10,,
052,4,25,1997,2022,4,1,5,,
052,4,26,1997,2022,4,3,25,,
052,5,1,1997,2022,4,1,3,,
052,5,2,1997,2022,4,0,0,,
052,5,5,1997,2022,4,0,0,,
052,5,7,1997,2022,4,1,10,,
052,5,8,1997,2022,4,1,5,,
052,5,9,1997,2022,4,1,10,,
052,5,10,1997,2022,4,3,38,,
052,5,11,1997,2022,4,0,0,,
052,5,12,1997,2022,4,0,0,,
052,5,13,1997,2022,4,0,0,,
052,5,15,1997,2022,4,0,0,,
052,5,17,1997,2022,4,1,3,,
052,5,18,1997,2022,4,1,9,,
052,5,20,1997,2022,4,1,6,,
052,5,21,1997,2022,4,0,0,,
052,5,22,1997,2022,4,1,4,,
052,5,24,1997,2022,4,0,0,,
052,5,25,1997,2022,4,0,0,,
052,5,26,1997,2022,4,2,19,,
052,6,1,1997,2022,4,1,4,,
052,6,2,1997,2022,4,2,28,,
052,6,3,1997,2022,4,2,10,,
052,6,6,1997,2022,4,1,8,,
052,6,9,1997,2022,4,1,6,,
052,6,10,1997,2022,4,1,2,,
052,6,11,1997,2022,4,2,12,,
052,6,12,1997,2022,4,1,11,,
